mix_name,track_number,title,artists,genre,mp3_name,energy,bpm,glm_energy_pred,glm_energy_oof_pred,glm_energy_residual,glm_energy_oof_residual,spectral_centroid_hz,spectral_tilt_db_per_oct,spectral_rolloff_05_hz,low_band_energy_ratio,low_band_periodicity,dynamic_range_db,crest_factor_db,onset_density,onset_magnitude,rhythmic_entropy,band_flux_low,band_flux_mid,band_flux_high,downbeat_strength_ratio,phrase_consistency_4bar,phrase_consistency_1bar,hpss_percussive_ratio,bassline_onset_density,spectral_spread_hz,section_transition_rate
aries,25.0,Opulence,Simon Patterson,psytrance,opulence.mp3,8.0,140.0,6.923564930019055,6.6612685772603974,1.0764350699809446,1.3387314227396026,2756.5812448903807,-5.484408922227969,48.44970703125,0.7121776461382717,0.9267862081096488,14.873309341076443,11.288029894347403,4.817435374583055,6.16231753656773,0.9085149094891638,7.19832121299913,1.1952381537558798,0.40784804599542557,1.0624042612929356,0.8923903096281856,0.9057512849826984,0.19147713550877546,2.9555552347789735,2832.6282076045054,0.717948640027281
aries,23.0,Out of the Sky (Chris Schweizer Remix),"Audrey Gallagher, John O'Callaghan",tech trance,outofthesky.mp3,8.0,138.0,7.531954097844212,7.5315980780425456,0.46804590215578834,0.46840192195745445,2870.1321917338,-4.98094595802184,59.21630859375,0.6524057894477073,0.9547545601969841,12.976132076360543,11.461279161598185,5.364626814814357,6.034966635119363,0.8773768067107937,7.034880993157896,1.3312469006239935,0.4090128570248385,1.0292987675914191,0.9158259159541097,0.9220623308448903,0.15995202154148194,3.089167484643326,2991.1720927431297,0.29235023513974695
aries,5.0,Parasite,"ANUQRAM, Eleanora",progressive house,parasite.mp3,5.0,124.0,5.090737908616221,5.115761864970795,-0.09073790861622122,-0.11576186497079544,3044.156329422888,-4.619934758724023,59.21630859375,0.6419133466237305,0.9345531923772641,15.178439727503424,12.503764314401216,3.9095036396378116,7.451209111337116,0.87332474298905,4.0776363651888765,1.0110034681552362,0.3913400721876793,0.942146892682515,0.931648325316979,0.9350153556774513,0.2970886576239595,1.7523524488294824,2854.6153959553744,0.4793669312907398
aries,14.0,Power Drive,Pryda,melodic techno,powerdrive.mp3,7.0,126.0,5.524120732567743,5.469868096808238,1.4758792674322567,1.5301319031917622,3435.300359893221,-4.143852140304598,80.74951171875,0.5007638084273933,0.9335401734379029,14.768175201428049,13.586486530440954,4.276115044180073,7.787098645118704,0.884642235014592,3.5567968097384406,0.8957971953284776,0.43958845144789815,0.9302793077770626,0.932891963414637,0.9346492746931555,0.18504281846449133,1.381629455309388,2923.487807383229,0.11248000993020799
aries,8.0,Subterranean,"Miss Monique, AVIRA",melodic techno,subterranean.mp3,5.0,123.0,4.29647195125915,4.558219226509701,0.70352804874085,0.441780773490299,2469.5837965717756,-5.2435833908948535,53.8330078125,0.765841284514356,0.9724901478013044,28.07072161295006,11.263982498392997,4.525265602665287,7.7630506855895725,0.8501248981153923,5.163741925735833,0.7932266490708241,0.21629261274005818,0.8167799245883516,0.9184878986374581,0.9274924640131487,0.14408295007365585,1.523869561379455,2805.1529834735593,0.0
aries,2.0,Tears from the Moon (aname Mix),"Conjure One, Sinead O'Connor",progressive house,tearsfromthemoon.mp3,3.0,125.0,3.7019143497992686,4.970718750158632,-0.7019143497992686,-1.9707187501586318,2205.423978252712,-6.401868056841493,43.06640625,0.7882218679420846,0.3984637857629263,18.722164048586073,12.659934044718232,2.9150675612405466,6.620936032445544,0.9204526343244062,3.341710373325444,0.6619454613013911,0.21400574832381336,1.002574092139253,0.9011399952389761,0.9146234393451773,0.08379228923936968,1.5099630533044557,2432.096776119022,0.4575645616074108
aries,9.0,Thalassophobia (Dark Mix),J Ribbon,melodic techno,thalassophobia.mp3,7.0,127.0,5.2723688869988505,5.230031810478108,1.7276311130011495,1.769968189521892,2408.46063589469,-5.71726418180495,37.68310546875,0.7527044082724027,0.9376268874667242,16.42545733794916,10.248668049289023,3.9638299315228482,8.431036508487846,0.8720360979698307,6.809478330948833,1.0334512152938076,0.32873142437333736,0.94218713944944,0.9197484253307401,0.9295612859213455,0.2253821011706854,2.0280673435403,2682.9449640238454,0.9494203428797242
aries,13.0,Walk the Plank,Lane 8,progressive house,walktheplank.mp3,6.0,124.0,4.356542796678472,4.0488803545778,1.6434572033215282,1.9511196454222004,1931.5895966735322,-7.1822582374792745,75.3662109375,0.7218960102431944,0.8587686014405214,20.14997412107507,10.786133972072943,6.147080838323354,4.271964226139191,0.9005417217111796,4.870083199757539,0.9430285852025165,0.2056414960572124,1.55097351914771,0.9458384471220267,0.9467193012834707,0.16450108756660187,1.6736059131736527,2345.384854651071,1.0525823353293413
aries,12.0,Warrior,Marsh,progressive house,warrior.mp3,4.0,126.0,4.645195894490146,4.711961084515562,-0.6451958944901461,-0.7119610845155622,2030.5658475356104,-6.468908635540133,53.8330078125,0.6615602002848364,0.9005385707820843,18.09219528733633,11.707955298383183,6.355506374751467,8.775612326397654,0.8474136614080758,5.485019100755461,0.9127048849690963,0.2338729999652892,1.101309315890722,0.9292268865649691,0.931027729616842,0.18668439112287022,1.6455443460004655,2394.200698933724,0.0
aries,15.0,Water,"Bicep, Clara La San",melodic techno,water.mp3,5.0,130.0,5.284974653925876,5.143420458898928,-0.2849746539258762,-0.14342045889892763,3126.8042675220913,-3.973965380502739,75.3662109375,0.47105363232484315,0.909241357424917,10.967147510750639,12.005887006991756,4.41387284257351,4.604503256828907,0.895132666195246,4.446476012651748,0.9619122050040086,0.29676931548746954,0.823128409118967,0.9711067088326006,0.96231657900311,0.18044236708023806,1.5608139416860471,3206.8648468032316,1.4012294738328601
aries,20.0,Yes Man,Ferry Corsten,trance,yesman.mp3,7.0,134.0,5.81427791475472,6.062796570866052,1.1857220852452803,0.9372034291339482,2888.327427620129,-5.197444358723969,48.44970703125,0.6056022499192213,0.9561567821207259,16.01950191692779,12.213297873933815,3.2766102567566953,6.052198937614572,0.8920460446509507,6.09943228781403,1.069511236893835,0.40500950519340045,0.6723421868304981,0.918033287848718,0.9224947880181759,0.2788342373127457,1.948531921075969,2851.364547188403,0.30766293490673197
